Transaction_ID,Customer_Name,Email,Phone,Product,Category,Quantity,Unit_Price,Total_Amount,Purchase_Date,Payment_Method,Country,Return_Status,Return_Reason,Sales_Rep
TRANS_12030,Jennifer Mcknight,pgiles@yahoo.com,+1-701-251-6654x2075,Headphones,,4,430.86,1723.44,2023-10-24 03:40:25.841722784,Card,Germany,Pending,Defective,Julie Harvey
TRANS_12031,Tonya Huber,,001-656-851-4036x3913,Smartwatch,Home,9,1547.27,13925.43,2023-10-24 07:10:46.843122880,,UK,Yes,,
TRANS_12032,Jared Berry,delgadoscott@robertson.com,516-326-1131,Smartwatch,,7,1333.03,9331.21,2023-10-24 10:41:07.844522976,,USA,,,Chad Gregory
TRANS_12033,Timothy Pruitt,daniel64@hotmail.com,+1-912-983-5904,Smartwatch,,7,701.72,4912.04,2023-10-24 14:11:28.845923072,Card,UK,No,Unwanted,Brian Jones
TRANS_12034,Michelle Allen,fthompson@hotmail.com,688.891.1752x845,Laptop,Home,5,293.95,1469.75,2023-10-24 17:41:49.847323168,Cheque,Canada,,Unwanted,Kevin Gonzales Jr.
TRANS_12035,Ashley Carroll,kelseyperez@hotmail.com,497-303-2241x8068,Phone,Accessories,5,816.3,4081.5,2023-10-24 21:12:10.848723264,Card,USA,Pending,,Jonathan Villanueva
TRANS_12036,Johnny Dawson,jessicareynolds@gmail.com,+1-885-234-7329x1686,Phone,Accessories,2,1019.27,2038.54,2023-10-25 00:42:31.850123360,,USA,Pending,Unwanted,Jessica Baker
TRANS_12037,Christopher Stone,stevenschneider@greene.com,+1-986-299-0732,Phone,,4,1348.93,5395.72,2023-10-25 04:12:52.851523424,Cheque,USA,No,,Courtney Stewart
TRANS_12038,Paula Moore,jeffreywells@yahoo.com,9631977382,Headphones,Home,7,1744.85,12213.949999999999,2023-10-25 07:43:13.852923520,Online,,Pending,,Mrs. April Mueller
TRANS_12039,Paige Jones,alexisyoung@lopez.org,8351549923,Tablet,,5,1782.39,8911.95,2023-10-25 11:13:34.854323616,Card,Germany,Yes,Defective,Blake Chavez
TRANS_12040,Lauren Sanchez,tfoster@donaldson.com,+1-549-105-9035,Phone,Home,9,1554.11,13986.99,2023-10-25 14:43:55.855723712,Online,Germany,Yes,Wrong Item,Juan Jones
TRANS_12041,,robinfranco@gmail.com,657.260.9162x35808,Laptop,Home,5,1721.32,8606.6,2023-10-25 18:14:16.857123808,,Germany,Pending,,
TRANS_12042,David Simmons,russellchristina@mcbride.com,792.104.2987x91982,Tablet,Home,6,99.95,599.7,2023-10-25 21:44:37.858523904,Cash,Germany,No,Unwanted,Michael Harvey
TRANS_12043,Jonathan Schultz,mike29@gmail.com,4440683704,Camera,Electronics,7,892.28,6245.96,2023-10-26 01:14:58.859924000,Online,USA,Pending,Defective,Aaron Johnson
TRANS_12044,Nicholas Adams,carol43@smith-pierce.com,(533)881-7998,Smartwatch,Home,5,1732.99,8664.95,2023-10-26 04:45:19.861324096,Cash,UK,Yes,Wrong Item,Larry Nguyen
TRANS_12045,Bryan Reed,sbowman@hotmail.com,(033)610-3567,Camera,Gadgets,1,826.5,826.5,2023-10-26 08:15:40.862724192,Cheque,Germany,Yes,,Daniel Hill
TRANS_12046,Christopher Kelly,edward74@hotmail.com,001-482-941-0823,,,9,1109.57,9986.13,2023-10-26 11:46:01.864124288,Cash,UK,,Defective,Glenn Brown Jr.
TRANS_12047,Stephen Turner,twolfe@hotmail.com,(884)589-2513x014,Camera,Gadgets,4,1199.34,4797.36,2023-10-26 15:16:22.865524384,Online,UK,Yes,Defective,Brandon Brown
TRANS_12048,Teresa Fuller,lwilson@yahoo.com,+1-268-646-6225x78822,Tablet,Home,1,1767.09,1767.09,2023-10-26 18:46:43.866924480,Cheque,UK,,,Megan Rodriguez
TRANS_12049,Justin Lane,allisonalexander@alvarado.com,+1-805-449-4424x663,Camera,Gadgets,3,1908.93,5726.79,2023-10-26 22:17:04.868324544,Online,Canada,,Wrong Item,Thomas Lewis
TRANS_12050,Erin Castillo,davidmorgan@johnson.com,001-862-670-7155x934,Smartwatch,Gadgets,9,1542.92,13886.28,2023-10-27 01:47:25.869724640,Cash,,Pending,Wrong Item,Eric Davis
TRANS_12051,Kyle Grant,larry48@salinas.com,,Tablet,Accessories,5,1926.77,9633.85,2023-10-27 05:17:46.871124736,,Germany,,Wrong Item,
TRANS_12052,Darren Simmons,tiffany48@yahoo.com,135-508-2774x909,Tablet,Accessories,7,601.37,4209.59,2023-10-27 08:48:07.872524832,,USA,,Unwanted,Matthew Peterson
TRANS_12053,Kimberly Gutierrez,robertbrock@adams-smith.net,(472)564-6997x210,Camera,Electronics,3,627.43,1882.29,2023-10-27 12:18:28.873924928,Cash,USA,No,Wrong Item,Candice Simpson
TRANS_12054,Yolanda Mitchell,elliottronald@hotmail.com,204.769.7741,Tablet,,8,495.89,3967.12,2023-10-27 15:48:49.875325024,Cash,,No,,Christopher Williams
TRANS_12055,Brandon Melton,jenniferhartman@hotmail.com,180.375.8725x3525,Camera,,2,827.79,1655.58,2023-10-27 19:19:10.876725120,Online,Canada,Pending,Wrong Item,Carla Gray
TRANS_12056,Amy Lee,howeclaudia@hotmail.com,354-816-8679x269,Tablet,Gadgets,8,901.94,7215.52,2023-10-27 22:49:31.878125216,,UK,No,Wrong Item,Mr. Austin Wood
TRANS_12057,Jessica Hernandez,paul85@garcia-obrien.org,001-895-183-7719,Smartwatch,Electronics,6,558.5,3351.0,2023-10-28 02:19:52.879525312,Online,USA,No,,Jasmine King
TRANS_12058,Christine Sutton,travisowens@hotmail.com,001-779-187-8013x45798,Laptop,Electronics,2,1828.01,3656.02,2023-10-28 05:50:13.880925408,Card,Germany,Yes,Wrong Item,Joshua Frank
TRANS_12059,Christian Martin,melissahowe@hotmail.com,645-011-7207,Smartwatch,Accessories,0,677.05,0.0,2023-10-28 09:20:34.882325504,Card,UK,Pending,Unwanted,Marissa Lane
TRANS_12060,Anna Compton PhD,ogeorge@gmail.com,459-335-5761,Camera,Electronics,3,1332.54,3997.62,2023-10-28 12:50:55.883725600,Card,USA,No,Wrong Item,Susan Hayden
TRANS_12061,,,268.059.0810x90638,,Gadgets,2,424.65,849.3,2023-10-28 16:21:16.885125664,Cash,UK,No,Defective,
TRANS_12062,Amber King,lauren99@costa-finley.com,753.206.2246x1132,Laptop,Gadgets,3,748.7,2246.1000000000004,2023-10-28 19:51:37.886525760,Cheque,USA,Yes,,Terri Hancock
TRANS_12063,Patrick Fox,adrienne61@thompson.info,640-667-5232,,Electronics,4,1206.76,4827.04,2023-10-28 23:21:58.887925856,Online,USA,,Wrong Item,Matthew Brewer
TRANS_12064,Sabrina Patterson,xburton@patrick.com,(272)683-2518,Laptop,,9,1375.8,12382.199999999999,2023-10-29 02:52:19.889325952,,UK,Yes,Defective,Lisa Beck
TRANS_12065,Maria May PhD,joan35@ward.net,001-574-036-5059x500,,Home,3,1370.31,4110.93,2023-10-29 06:22:40.890726048,Online,,Yes,,Courtney Nelson
TRANS_12066,Rachel Hester,brandonestrada@gmail.com,(707)709-4121x222,Laptop,Home,2,221.76,443.52,2023-10-29 09:53:01.892126144,Cheque,UK,Pending,Wrong Item,Erica Herrera
TRANS_12067,Jeffrey Cooper,jamie60@yahoo.com,(897)949-9242,Smartwatch,,4,1965.95,7863.8,2023-10-29 13:23:22.893526240,Online,Germany,Yes,Defective,Norma Phillips
TRANS_12068,April Padilla,andersonwilliam@hotmail.com,832-487-5448x99701,,Home,1,1754.64,1754.64,2023-10-29 16:53:43.894926336,Cash,USA,Yes,Wrong Item,Charles Hale
TRANS_12069,Lisa Medina,hsmith@bond-gonzalez.com,491.434.3462x517,Tablet,Electronics,4,490.09,1960.36,2023-10-29 20:24:04.896326432,,Germany,Yes,Wrong Item,Lance Gutierrez
TRANS_12070,Julie Gomez,cobbtracy@hotmail.com,+1-618-740-2043x3512,Headphones,,5,1575.51,7877.55,2023-10-29 23:54:25.897726528,,Canada,,Defective,Chris James
TRANS_12071,Maureen Williams,gharris@roberts.com,+1-086-890-3506x78958,Headphones,Home,7,1619.81,11338.67,2023-10-30 03:24:46.899126624,Cheque,Germany,Pending,,
TRANS_12072,Melissa Williams,johnwilson@garcia.net,447-834-6434,Headphones,Accessories,2,-1.0,-2.0,2023-10-30 06:55:07.900526720,Cash,USA,,Defective,Jeffery Horton
TRANS_12073,Sarah Martin,bethrodriguez@edwards-haley.com,(818)242-6442x5215,Laptop,Accessories,9,561.52,5053.68,2023-10-30 10:25:28.901926784,,Canada,Pending,,James Duke
TRANS_12074,Makayla Sanchez,nancy15@weaver.com,(392)034-6049x63467,Smartwatch,Accessories,5,749.03,3745.1499999999996,2023-10-30 13:55:49.903326880,Card,Germany,No,,Bruce Jenkins
TRANS_12075,Robin Livingston,hamiltonjacqueline@owens.info,001-493-875-5908x722,Laptop,Electronics,5,1272.86,6364.299999999999,2023-10-30 17:26:10.904726976,,UK,Yes,,Desiree Key
TRANS_12076,Carly Edwards,johncross@freeman.net,,,Home,4,884.03,3536.12,2023-10-30 20:56:31.906127072,Card,Canada,,Wrong Item,Teresa Hall
TRANS_12077,Daniel Blackburn,sanchezanthony@gmail.com,1869920787,Headphones,,1,1032.62,1032.62,2023-10-31 00:26:52.907527168,Card,Germany,No,Wrong Item,Mary Nelson
TRANS_12078,Diane Wright,vegabrandon@gmail.com,001-796-065-3361,Tablet,Accessories,4,173.49,693.96,2023-10-31 03:57:13.908927264,Card,Canada,No,Defective,Brenda Gordon
TRANS_12079,Richard Larson,michaeladams@yahoo.com,+1-375-610-0724,Camera,Home,7,1547.04,10829.279999999999,2023-10-31 07:27:34.910327360,Cash,,Pending,Wrong Item,Angela Freeman
TRANS_12080,Mr. Tracy Myers,colleensnyder@glover-weiss.com,930.264.8201,Smartwatch,,5,1099.07,5495.349999999999,2023-10-31 10:57:55.911727456,Cash,Canada,Yes,Unwanted,Marc Montgomery
TRANS_12081,,glennhoward@hotmail.com,001-158-632-5889x3822,Tablet,,5,904.08,4520.400000000001,2023-10-31 14:28:16.913127552,Online,UK,Yes,,
TRANS_12082,Barbara Wilcox,xoconnor@yahoo.com,(673)494-5505x41457,Smartwatch,,8,1980.48,15843.84,2023-10-31 17:58:37.914527648,Online,UK,No,Defective,Bryan Morse
TRANS_12083,Olivia Obrien,morganyang@hicks.com,(587)587-5763,Tablet,Gadgets,1,311.21,311.21,2023-10-31 21:28:58.915927744,Cheque,Germany,Pending,,Jeffrey Brown
TRANS_12084,Jacob Brown,fsantana@evans.com,+1-014-253-3299x8902,Phone,Home,2,1878.81,3757.62,2023-11-01 00:59:19.917327840,Card,Canada,Pending,,Tamara Yoder MD
TRANS_12085,Vanessa Alexander,wrightjeffrey@gmail.com,125-088-3772,Smartwatch,Electronics,7,1630.48,11413.36,2023-11-01 04:29:40.918727904,,USA,Pending,Wrong Item,Rebecca Gentry
TRANS_12086,Carol Schultz,vwelch@williams.org,(592)849-9272x605,Headphones,,6,405.26,2431.56,2023-11-01 08:00:01.920128000,Online,UK,,,Jason Ortiz
TRANS_12087,Sarah Griffin,ochapman@hotmail.com,518-797-4335x783,Phone,Home,7,1497.95,10485.65,2023-11-01 11:30:22.921528096,,Germany,Pending,Defective,Michael Green
TRANS_12088,Roy Phelps,martin18@chambers-brown.com,+1-148-660-3336x5184,Camera,Home,2,867.23,1734.46,2023-11-01 15:00:43.922928192,Card,UK,Pending,,Jodi Reyes
TRANS_12089,Andrew Young,williamyoung@perez-huber.com,153.884.0819x6876,Phone,Accessories,9,775.69,6981.210000000001,2023-11-01 18:31:04.924328288,Cash,,,Wrong Item,Natalie Orr
TRANS_12090,Pedro Sanchez,angelapatterson@yahoo.com,230.186.1917x6974,Smartwatch,Gadgets,1,938.74,938.74,2023-11-01 22:01:25.925728384,Cash,USA,No,Wrong Item,Mary Roman
TRANS_12091,Craig King,,+1-216-592-5736x95023,Camera,Electronics,1,1815.97,1815.97,2023-11-02 01:31:46.927128480,,,Yes,Wrong Item,
TRANS_12092,Shaun Rojas,jenniferrussell@thompson-ortiz.com,309.982.6134x789,Phone,Electronics,4,1779.59,7118.36,2023-11-02 05:02:07.928528576,Cheque,UK,,,Joseph Evans
TRANS_12093,Emily Carter,cookjasmine@hotmail.com,262.757.8428x5934,Phone,Electronics,7,300.28,2101.96,2023-11-02 08:32:28.929928672,,,Yes,Wrong Item,David Parker
TRANS_12094,Natalie Murray,lori16@church.com,3090271603,,Gadgets,2,1122.4,2244.8,2023-11-02 12:02:49.931328768,Cash,UK,,,Danielle Thompson
TRANS_12095,Christopher Moore,diane91@choi.net,937-844-7524x521,Smartwatch,,6,1648.53,9891.18,2023-11-02 15:33:10.932728864,Card,UK,,Defective,Andrea Mcgee
TRANS_12096,Nicholas Hansen,sjackson@thompson-wang.com,1776162663,Headphones,Gadgets,4,93.17,372.68,2023-11-02 19:03:31.934128960,Card,Canada,No,Defective,Mrs. Cassandra Evans
TRANS_12097,Christine Murray,danielle10@diaz-edwards.net,(983)739-6475x32279,Smartwatch,Accessories,9,630.49,5674.41,2023-11-02 22:33:52.935529024,Online,,Pending,Unwanted,Ronald Galloway
TRANS_12098,Charlene Roberts,johndoyle@hotmail.com,956-323-5867x9607,Smartwatch,Electronics,2,89.7,179.4,2023-11-03 02:04:13.936929120,Online,Germany,Pending,Unwanted,Lauren Castro
TRANS_12099,Janet Anderson,christopherrodriguez@yahoo.com,883-932-3671x1604,Headphones,Gadgets,8,1439.87,11518.96,2023-11-03 05:34:34.938329216,Cash,UK,Yes,Wrong Item,Alexis Smith
TRANS_12100,Michael Miller,walkerdominique@yahoo.com,+1-880-915-1399x9066,Laptop,,1,1875.97,1875.97,2023-11-03 09:04:55.939729312,Card,,No,Wrong Item,Leslie Green MD
TRANS_12101,,ffleming@parker-guzman.com,,Smartwatch,Home,1,1006.55,1006.55,2023-11-03 12:35:16.941129408,Online,USA,No,Defective,
TRANS_12102,Kevin Richardson,kinglydia@peterson.com,001-383-200-7283x4615,Camera,Electronics,5,1188.49,5942.45,2023-11-03 16:05:37.942529504,Cash,Canada,Pending,Unwanted,Christina Williams
TRANS_12103,Richard Valenzuela,pbailey@powell-valenzuela.com,669-986-2471x87116,Phone,Home,5,1854.51,9272.55,2023-11-03 19:35:58.943929600,Card,Canada,,Unwanted,Jessica Martin
TRANS_12104,Tanner Marshall,smurphy@diaz.info,537.975.6849,Laptop,Home,2,93.32,186.64,2023-11-03 23:06:19.945329696,,UK,,,Christy Short
TRANS_12105,Michael Richardson,yrobinson@hotmail.com,7259007717,Camera,Electronics,8,1689.42,13515.36,2023-11-04 02:36:40.946729792,,UK,No,,Joshua Silva
TRANS_12106,Andrew Ballard,ohays@martin-stone.com,(150)268-6083,,Home,8,1480.42,11843.36,2023-11-04 06:07:01.948129888,Cheque,,,,Leslie Pitts
TRANS_12107,Carl Fleming,lesliephillips@jenkins.com,+1-832-711-6350x6733,Tablet,Accessories,2,1941.15,3882.3,2023-11-04 09:37:22.949529984,,Germany,Yes,Defective,Brandon Ramirez
TRANS_12108,Joel Morrison,staceywinters@yahoo.com,(319)792-4014,Camera,,3,1406.91,4220.7300000000005,2023-11-04 13:07:43.950930080,Cheque,UK,Pending,Wrong Item,Jasmine Williams
TRANS_12109,Paul Fernandez,anthonybaker@yahoo.com,001-240-155-6090x893,Laptop,Gadgets,8,505.25,4042.0,2023-11-04 16:38:04.952330144,Cheque,,No,Defective,Rodney Clark
TRANS_12110,Christine Rodriguez,powersbilly@walsh-walls.org,(363)030-0448,Phone,,5,1971.07,9855.35,2023-11-04 20:08:25.953730240,Cheque,UK,,Wrong Item,Leah Osborne PhD
TRANS_12111,Cheryl Morris,uperez@hotmail.com,5500904014,Phone,Accessories,9,1405.5,12649.5,2023-11-04 23:38:46.955130336,Online,USA,Pending,,
TRANS_12112,Amber Davis,erin90@cole-smith.com,6737844236,Camera,Gadgets,1,1593.03,1593.03,2023-11-05 03:09:07.956530432,Online,,,,Autumn Conner
TRANS_12113,Kimberly Macias,hmiller@yahoo.com,(280)348-6122x61512,Laptop,Home,4,1461.47,5845.88,2023-11-05 06:39:28.957930528,Online,USA,Yes,,Jonathon Evans
TRANS_12114,Kathryn Miller,esims@castro.com,834-888-0688x14149,Laptop,,9,171.61,1544.4900000000002,2023-11-05 10:09:49.959330624,,Germany,,Unwanted,Christopher Nguyen
TRANS_12115,Margaret Wu,gdyer@yahoo.com,791.391.4304,,Electronics,2,1021.43,2042.86,2023-11-05 13:40:10.960730720,Online,USA,,Unwanted,Amanda Ramsey
TRANS_12116,Edward Ford,rjones@yahoo.com,(930)091-5174,Headphones,Electronics,1,892.81,892.81,2023-11-05 17:10:31.962130816,Card,,Pending,,Jennifer Ortiz
TRANS_12117,Stephen Martin,hhill@jackson.biz,595-882-4261x114,Smartwatch,Electronics,2,623.29,1246.58,2023-11-05 20:40:52.963530912,Online,UK,,,Christopher Mack
TRANS_12118,Justin Salazar,margaret60@yahoo.com,001-275-835-7351,Tablet,Gadgets,1,1275.73,1275.73,2023-11-06 00:11:13.964931008,Card,UK,,Defective,Jesus Cummings
TRANS_12119,Ryan Hernandez,rwashington@doyle.org,(506)715-0883,Phone,Home,1,1905.39,1905.39,2023-11-06 03:41:34.966331104,Cash,UK,Pending,Wrong Item,Sherry Cross
TRANS_12120,Teresa Newton,rwelch@hotmail.com,+1-312-812-5183x02040,Smartwatch,Home,8,213.52,1708.16,2023-11-06 07:11:55.967731200,Cash,USA,No,Defective,Virginia Cook
TRANS_12121,,,966.384.2863x136,Headphones,Accessories,3,84.99,254.96999999999997,2023-11-06 10:42:16.969131264,Card,Canada,Pending,,
TRANS_12122,Meredith Wilkerson,ywilkinson@olsen.com,001-482-464-8793x5643,Phone,Electronics,4,1747.34,6989.36,2023-11-06 14:12:37.970531360,Card,UK,Yes,,Lindsay Mills
TRANS_12123,Tyler Johnson,soconnor@hotmail.com,831-061-4492,Headphones,,7,332.09,2324.6299999999997,2023-11-06 17:42:58.971931456,Card,USA,Pending,Defective,Cynthia Escobar
TRANS_12124,Jason Ross,knightamber@hotmail.com,8559649700,Smartwatch,,9,1444.19,12997.710000000001,2023-11-06 21:13:19.973331552,Cash,USA,No,,Philip Simpson
TRANS_12125,Kent Sanders,roseshelia@jones.com,001-136-645-8215x22209,Tablet,,8,1929.99,15439.92,2023-11-07 00:43:40.974731648,Cheque,Germany,No,,Sara Harris
TRANS_12126,Natalie Phelps,potterashley@hotmail.com,,,Accessories,2,-1.0,-2.0,2023-11-07 04:14:01.976131744,Card,Canada,Yes,Wrong Item,Cody Miller
TRANS_12127,Tonya Norris,tamarapeters@riley-glenn.net,260-160-1675x01369,Headphones,Electronics,7,585.27,4096.889999999999,2023-11-07 07:44:22.977531840,Cheque,Germany,,,Sarah Shaw
TRANS_12128,Dana Martinez,glennmedina@smith-cervantes.com,(408)906-5485x7465,,Home,7,342.6,2398.2000000000003,2023-11-07 11:14:43.978931936,Cheque,USA,Pending,,Andrea Jenkins
TRANS_12129,Daniel Lloyd,teresa92@woods.biz,(312)295-1611,Phone,Accessories,6,421.02,2526.12,2023-11-07 14:45:04.980332032,Cheque,UK,No,Defective,Marvin Nguyen
TRANS_12130,Elijah Jordan,bryan68@evans.com,+1-724-076-0495x5621,Laptop,,7,1612.45,11287.15,2023-11-07 18:15:25.981732128,Cash,,Yes,,Wanda Wilson
TRANS_12131,Elizabeth Hunter,christopher11@yahoo.com,212-592-7127,Headphones,Home,8,175.42,1403.36,2023-11-07 21:45:46.983132224,Online,Germany,Yes,,
TRANS_12132,Kathryn Clements,gonzalezcrystal@wood.org,714.718.3360x47694,Smartwatch,Electronics,7,1588.91,11122.37,2023-11-08 01:16:07.984532320,Cheque,,Yes,,Charles Smith
TRANS_12133,Ian Hoffman,aalexander@gmail.com,814-359-8032x1328,Smartwatch,Accessories,1,861.67,861.67,2023-11-08 04:46:28.985932384,Cash,USA,No,,Nicholas Barron
TRANS_12134,Jeremy Wilson,joneschelsea@gmail.com,606-175-6623x110,Phone,Electronics,3,1923.65,5770.950000000001,2023-11-08 08:16:49.987332480,Card,UK,No,Unwanted,Timothy Wilson
TRANS_12135,Laura Walker,hmills@yahoo.com,(149)523-7782,Laptop,Electronics,6,1600.12,9600.72,2023-11-08 11:47:10.988732576,,Canada,,Defective,Steven Murray
TRANS_12136,Aaron Gonzalez,robertspencer@chaney-barnett.com,001-866-698-3256x161,Laptop,Home,6,1679.23,10075.380000000001,2023-11-08 15:17:31.990132672,Cash,UK,No,,Kyle Hatfield
TRANS_12137,Timothy Hernandez,davidjackson@gmail.com,(737)310-1895,Camera,,3,1494.71,4484.13,2023-11-08 18:47:52.991532768,,,No,Defective,Michael Watson
TRANS_12138,Emily Greer,sandra38@mitchell.net,001-992-921-0750x376,Camera,Accessories,7,256.62,1796.3400000000001,2023-11-08 22:18:13.992932864,Card,Germany,,Wrong Item,William Pearson
TRANS_12139,Sabrina Moody,susanmaldonado@baldwin-harmon.info,390-299-2992,,Gadgets,7,77.52,542.64,2023-11-09 01:48:34.994332960,Card,USA,Pending,,Jose Ortiz
TRANS_12140,Dr. John Dawson,lmcmillan@strong.biz,+1-072-563-3734,,,4,166.56,666.24,2023-11-09 05:18:55.995733056,Cheque,UK,Pending,Unwanted,Elizabeth Clark
TRANS_12141,,kaylamiller@gmail.com,871-605-5103x8726,,,6,1146.53,6879.18,2023-11-09 08:49:16.997133152,,USA,Pending,Defective,
TRANS_12142,Kayla Arias,fwilson@hotmail.com,001-051-294-0441x9684,Headphones,Accessories,9,521.71,4695.39,2023-11-09 12:19:37.998533248,,,Pending,Wrong Item,Kathleen Austin
TRANS_12143,Elizabeth Morton,huberjessica@garrett.biz,666-945-1853,Camera,Accessories,2,1196.89,2393.78,2023-11-09 15:49:58.999933344,Online,Canada,Yes,Defective,Zachary Obrien
TRANS_12144,Sarah Hanson,jessica26@yahoo.com,001-121-278-8063x8799,Tablet,Home,0,1920.41,0.0,2023-11-09 19:20:20.001333440,Cash,UK,Pending,Wrong Item,Michelle Armstrong
TRANS_12145,Laurie Hodges,dillonmartin@hotmail.com,001-659-867-6934x5892,Tablet,Electronics,1,1263.15,1263.15,2023-11-09 22:50:41.002733504,,Canada,,Wrong Item,Michael Hamilton
TRANS_12146,Anthony Carpenter,tsmith@parks.com,597-418-4007x45309,Phone,,7,1118.12,7826.839999999999,2023-11-10 02:21:02.004133600,Online,Canada,No,,Margaret Mendoza
TRANS_12147,Debbie Hunter,michaelcruz@montgomery-jones.com,177-640-1931,Camera,Gadgets,2,1398.09,2796.18,2023-11-10 05:51:23.005533696,Cash,UK,,,Duane Lee
TRANS_12148,Tammy Shaffer,qguerrero@yahoo.com,(151)244-7096x99240,Headphones,,5,1634.02,8170.1,2023-11-10 09:21:44.006933792,Online,,,Unwanted,Sean Young
TRANS_12149,Matthew Hughes,yfernandez@hotmail.com,+1-979-349-9451,,Accessories,6,1204.68,7228.08,2023-11-10 12:52:05.008333888,,Canada,Pending,Unwanted,Gregory Kline
TRANS_12150,Mark Guzman,kevinwilliams@long-harvey.com,+1-762-191-4038x14717,Smartwatch,,5,56.74,283.7,2023-11-10 16:22:26.009733984,,USA,No,Unwanted,Rickey Rodriguez
TRANS_12151,David Kelly,,,Camera,,4,71.17,284.68,2023-11-10 19:52:47.011134080,Online,,No,Defective,
TRANS_12152,Sarah Cuevas,janet98@hotmail.com,249-555-7281x68885,Headphones,,9,642.72,5784.4800000000005,2023-11-10 23:23:08.012534176,Card,UK,,,Samantha Melton
TRANS_12153,Adam Church,pmoore@gmail.com,355-476-1541x121,Camera,,8,290.68,2325.44,2023-11-11 02:53:29.013934272,Cash,,,,Natalie Jimenez
TRANS_12154,Jessica Rodriguez,randall55@hotmail.com,143.944.1761x1271,Laptop,Accessories,8,1442.85,11542.8,2023-11-11 06:23:50.015334368,Online,USA,,,Nathan Walton
TRANS_12155,Diana Rodriguez,morganmartinez@hotmail.com,+1-924-979-3591x9061,Smartwatch,Accessories,8,1523.41,12187.28,2023-11-11 09:54:11.016734464,Cheque,Germany,No,,Tanya Mcdaniel
TRANS_12156,Donald Thompson,basslinda@lang.biz,001-478-508-4860x950,Phone,,8,1412.39,11299.12,2023-11-11 13:24:32.018134560,Cash,USA,Pending,,Susan Castro
TRANS_12157,Brett Gonzales,carsondebra@lee.com,779.426.0222x1749,Camera,Home,7,1724.17,12069.19,2023-11-11 16:54:53.019534624,Online,,,Defective,Amanda Jones
TRANS_12158,Alyssa Jackson,james94@stanley.info,0055100592,Camera,Gadgets,0,1432.0,0.0,2023-11-11 20:25:14.020934720,Cheque,Germany,Yes,,Robert Mitchell
TRANS_12159,Rodney Cunningham,rlogan@hammond.com,709-136-4063,,Home,2,767.26,1534.52,2023-11-11 23:55:35.022334816,Cheque,Canada,Pending,,Kelli Smith
TRANS_12160,Vanessa Leonard,awilliams@kaufman.com,+1-195-767-6805x8617,,Electronics,3,1200.98,3602.94,2023-11-12 03:25:56.023734912,Online,UK,,Defective,Cynthia Roth
TRANS_12161,,williamsmith@lucas.com,(290)094-1518x86195,,Electronics,8,1390.94,11127.52,2023-11-12 06:56:17.025135008,Card,Canada,Yes,Wrong Item,
TRANS_12162,Christopher Lee,georgelucero@morales.biz,+1-667-625-4560,,Home,1,350.25,350.25,2023-11-12 10:26:38.026535104,Card,UK,,Unwanted,Nicole Deleon
TRANS_12163,Casey Jones,virginiatodd@yahoo.com,963-417-2611,Smartwatch,Electronics,7,168.75,1181.25,2023-11-12 13:56:59.027935200,,Canada,,Wrong Item,Marie Jones
TRANS_12164,Ashley Garcia,thomasmartinez@gmail.com,001-443-767-6523x3194,Tablet,Home,1,1663.53,1663.53,2023-11-12 17:27:20.029335296,,Canada,Pending,Defective,Robert Acosta
TRANS_12165,Jacqueline Nelson,coreypark@gmail.com,806-516-0192x0495,Smartwatch,Gadgets,9,65.33,587.97,2023-11-12 20:57:41.030735392,Cash,Germany,,,Adam Carter
TRANS_12166,Regina Bryan,tyleranderson@hotmail.com,(213)949-2428,Laptop,Electronics,4,-1.0,-4.0,2023-11-13 00:28:02.032135488,Online,,,,Michael Nelson
TRANS_12167,Melanie Simmons,judith00@gmail.com,+1-267-809-1106x00406,Smartwatch,Accessories,1,1400.92,1400.92,2023-11-13 03:58:23.033535584,Cheque,Germany,,Unwanted,Benjamin Barajas MD
TRANS_12168,Bonnie Mckee,henryangela@curtis.biz,(416)641-6913x90541,Phone,Home,7,550.5,3853.5,2023-11-13 07:28:44.034935680,Cheque,USA,Yes,,Jason Powell
TRANS_12169,Catherine Turner,sylviacruz@hotmail.com,(942)814-2431x87176,Smartwatch,Electronics,9,833.5,7501.5,2023-11-13 10:59:05.036335744,,Canada,,,Kenneth Howard
TRANS_12170,Craig Evans DDS,mbailey@gmail.com,(126)160-4945x49405,Laptop,Home,6,1264.61,7587.66,2023-11-13 14:29:26.037735840,Card,USA,Pending,,Brianna Edwards
TRANS_12171,Kimberly Schwartz,matthew71@kim-yates.com,041.862.7879,Tablet,Gadgets,5,1191.62,5958.099999999999,2023-11-13 17:59:47.039135936,Online,UK,No,,
TRANS_12172,Renee Fischer,mariah77@yahoo.com,489-537-1502,Smartwatch,,4,1865.23,7460.92,2023-11-13 21:30:08.040536032,Cheque,Canada,,,Denise Gonzales
TRANS_12173,Margaret Ward,carrwesley@yang-rhodes.com,2360844668,,Accessories,3,799.66,2398.98,2023-11-14 01:00:29.041936128,Cheque,Canada,No,,Rhonda Freeman
TRANS_12174,Christopher Perry,ehowell@wong.org,296-692-9844x0989,Camera,Accessories,6,1337.17,8023.02,2023-11-14 04:30:50.043336224,Cheque,USA,Pending,,Pamela Mitchell
